MILPScheduler, ExhaustiveStarScheduler, TercioScheduler, 
3, 31.1586761834419, 31.1586761834419, 31.1586761834419, 
3, 21.669361686962137, 21.669361686962137, 21.669361686962137, 
3, 30.901623163482192, 30.901623163482192, 30.901623163482192, 
3, 30.405511147880212, 30.405511147880212, 30.405511147880212, 
3, 21.42201752640291, 21.42201752640291, 21.42201752640291, 
3, 22.217621103526042, 22.217621103526042, 22.217621103526042, 
3, 31.297141025236854, 31.297141025236854, 31.297141025236854, 
3, 20.836992684883917, 20.836992684883917, 20.836992684883917, 
3, 31.83921430629228, 31.83921430629228, 31.83921430629228, 
3, 30.871545190027646, 30.871545190027646, 30.871545190027646, 
3, 23.46920665610123, 23.46920665610123, 23.46920665610123, 
3, 21.3458095151095, 21.3458095151095, 21.3458095151095, 
3, 22.327487443187835, 22.327487443187835, 22.327487443187835, 
3, 31.050058894202436, 31.050058894202436, 31.050058894202436, 
3, 21.067357945002165, 21.067357945002165, 21.067357945002165, 
3, 21.066968986743262, 21.066968986743262, 21.066968986743262, 
3, 21.056491449112468, 21.056491449112468, 21.056491449112468, 
3, 30.68314236000473, 30.68314236000473, 30.68314236000473, 
3, 21.089649050343343, 21.089649050343343, 21.089649050343343, 
3, 31.796055694002632, 31.796055694002632, 31.796055694002632, 
3, 22.34020665944025, 22.34020665944025, 22.34020665944025, 
3, 30.486898243939407, 30.486898243939407, 30.486898243939407, 
3, 31.28350103421357, 31.28350103421357, 31.28350103421357, 
3, 23.788532398895974, 23.788532398895974, 23.788532398895974, 
3, 30.81353129360414, 30.81353129360414, 30.81353129360414, 
3, 20.91199708705264, 20.91199708705264, 20.91199708705264, 
3, 32.381764083253046, 32.381764083253046, 32.381764083253046, 
3, 23.389063596424368, 23.389063596424368, 23.389063596424368, 
3, 30.738062426107142, 30.738062426107142, 30.738062426107142, 
3, 31.99417560257597, 31.99417560257597, 31.99417560257597, 
3, 31.177937180859004, 31.177937180859004, 31.177937180859004, 
3, 22.04065538248083, 22.04065538248083, 22.04065538248083, 
3, 22.731772682559125, 22.731772682559125, 22.731772682559125, 
3, 31.218279670307084, 31.218279670307084, 31.218279670307084, 
3, 21.7339665104113, 21.7339665104113, 21.7339665104113, 
3, 31.881380786383687, 31.881380786383687, 31.881380786383687, 
3, 31.68996476997365, 31.68996476997365, 31.68996476997365, 
3, 31.198465033150384, 31.198465033150384, 31.198465033150384, 
3, 32.025405822084466, 32.025405822084466, 32.025405822084466, 
3, 32.13862797280874, 32.13862797280874, 32.13862797280874, 
3, 21.323511937950563, 21.323511937950563, 21.323511937950563, 
3, 31.05271441985615, 31.05271441985615, 31.05271441985615, 
3, 30.75996044330544, 30.75996044330544, 30.75996044330544, 
3, 30.861562129879804, 30.861562129879804, 30.861562129879804, 
3, 21.115760720314977, 21.115760720314977, 21.115760720314977, 
3, 31.608279543395238, 31.608279543395238, 31.608279543395238, 
3, 20.831983329092953, 20.831983329092953, 20.831983329092953, 
3, 30.9664507920209, 30.9664507920209, 30.9664507920209, 
3, 20.902545646274163, 20.902545646274163, 20.902545646274163, 
3, 31.369696572800976, 31.369696572800976, 31.369696572800976, 
3, 22.811661191564937, 22.811661191564937, 22.811661191564937, 
3, 32.269621821740145, 32.269621821740145, 32.269621821740145, 
3, 31.69581986710935, 31.69581986710935, 31.69581986710935, 
3, 31.91973507101049, 31.91973507101049, 31.91973507101049, 
3, 31.130889564374304, 31.130889564374304, 31.130889564374304, 
3, 25.03454887475251, 25.03454887475251, 25.03454887475251, 
3, 31.286044197365037, 31.286044197365037, 31.286044197365037, 
3, 30.915104886209782, 30.915104886209782, 30.915104886209782, 
3, 31.389508354413262, 31.389508354413262, 31.389508354413262, 
3, 30.905592451052957, 30.905592451052957, 30.905592451052957, 
3, 31.12705055874293, 31.12705055874293, 31.12705055874293, 
3, 30.977370763672265, 30.977370763672265, 30.977370763672265, 
3, 21.47370903622589, 21.47370903622589, 21.47370903622589, 
3, 20.782749665739757, 20.782749665739757, 20.782749665739757, 
3, 22.214399181519912, 22.214399181519912, 22.214399181519912, 
3, 23.497060731678975, 23.497060731678975, 23.497060731678975, 
3, 31.950619026603277, 31.950619026603277, 31.950619026603277, 
3, 21.14598804398905, 21.14598804398905, 21.14598804398905, 
3, 31.630481068415882, 31.630481068415882, 31.630481068415882, 
3, 21.883542044109788, 21.883542044109788, 21.883542044109788, 
3, 32.38478821853125, 32.38478821853125, 32.38478821853125, 
4, 32.00442825654609, 32.00442825654609, 32.00442825654609, 
4, 42.692254132721715, 42.692254132721715, 42.78659360794989, 
4, 21.77766648896769, 21.77766648896769, 21.77766648896769, 
4, 31.976519708452287, 31.976519708452287, 32.86609317713118, 
4, 30.736842005773, 30.736842005773, 31.451299102505224, 
4, 20.936315698961693, 20.936315698961693, 20.936315698961693, 
4, 20.84600582305924, 20.84600582305924, 20.84600582305924, 
4, 41.78323188321433, 41.78323188321433, 42.03485105280183, 
4, 32.23866235957776, 32.23866235957776, 34.30383104034287, 
4, 32.78387589688966, 32.78387589688966, 35.810091514498765, 
4, 41.64513457933264, 41.64513457933264, 44.87305166943848, 
4, 31.4655442773786, 31.4655442773786, 31.4655442773786, 
4, 32.00511956751948, 32.00511956751948, 32.00511956751948, 
4, 31.660704594684006, 31.660704594684006, 32.26355842832431, 
4, 40.48583897698322, 40.48583897698322, 40.48583897698322, 
4, 42.371882946715886, 42.371882946715886, 42.96482212899588, 
4, 30.78951847875758, 30.78951847875758, 30.78951847875758, 
4, 31.349884830602967, 31.349884830602967, 32.29373291305562, 
4, 31.91531071979491, 31.91531071979491, 32.242167040818366, 
4, 22.00596109705996, 22.00596109705996, 22.00596109705996, 
4, 30.887603241507264, 30.887603241507264, 30.915694422939325, 
4, 31.623847011615027, 31.623847011615027, 31.623847011615027, 
4, 22.914467954529314, 22.914467954529314, 22.914467954529314, 
4, 42.24977763739915, 42.24977763739915, 42.922003983109235, 
4, 40.76050875403169, 40.76050875403169, 40.76050875403169, 
4, 31.292744065631453, 31.292744065631453, 31.292744065631453, 
4, 30.958522812400563, 30.958522812400563, 33.485052630886464, 
4, 33.97799559172876, 33.97799559172876, 33.97799559172876, 
4, 23.552111856875126, 23.552111856875126, 23.552111856875126, 
4, 31.356695512204563, 31.356695512204563, 31.851905632889657, 
4, 31.556210059626828, 31.556210059626828, 31.556210059626828, 
4, 32.15339773440084, 32.15339773440084, 32.3394920175615, 
4, 23.6802966476929, 23.6802966476929, 23.6802966476929, 
4, 34.68127287716513, 34.68127287716513, 35.652623626588756, 
4, 31.172552172848192, 31.172552172848192, 32.17755359030441, 
4, 31.262499856453637, 31.262499856453637, 34.06629115620936, 
4, 31.1487709294951, 31.1487709294951, 31.1487709294951, 
4, 30.424589143007445, 30.424589143007445, 32.478496968610116, 
4, 31.416489856003317, 31.416489856003317, 31.416489856003317, 
4, 41.28248928640629, 41.28248928640629, 46.68422355374382, 
4, 31.772158043417328, 31.772158043417328, 31.772158043417328, 
4, 31.68819494462335, 31.68819494462335, 31.68819494462335, 
4, 31.85449624848279, 31.85449624848279, 32.48504364250306, 
4, 23.82923081719879, 23.82923081719879, 23.82923081719879, 
4, 31.929254816722022, 31.929254816722022, 33.63390469101704, 
4, 32.36215817782232, 32.36215817782232, 32.608325047217875, 
4, 30.473375919920986, 30.473375919920986, 31.23611465963196, 
4, 25.83114776874649, 25.83114776874649, 25.83114776874649, 
4, 31.236503900265646, 31.236503900265646, 31.691789491412887, 
4, 31.888290145109185, 31.888290145109185, 31.888290145109185, 
4, 31.15005869409665, 31.15005869409665, 32.134442370847864, 
4, 31.878528604263945, 31.878528604263945, 32.597880537429425, 
4, 41.3358956905296, 41.3358956905296, 43.55065952955348, 
4, 30.53469723089077, 30.53469723089077, 30.542562763360927, 
4, 22.478884212417125, 22.478884212417125, 22.478884212417125, 
4, 42.40769629905873, 42.40769629905873, 42.44580959895505, 
4, 40.76872837389348, 40.76872837389348, 42.04491499409454, 
4, 25.862134836054377, 25.862134836054377, 25.862134836054377, 
4, 31.3656060522269, 31.3656060522269, 31.661988694510892, 
4, 22.118895061995254, 22.118895061995254, 22.118895061995254, 
4, 30.94575851636197, 30.94575851636197, 30.94575851636197, 
4, 21.392665345703506, 21.392665345703506, 21.392665345703506, 
4, 30.632908488715717, 30.632908488715717, 30.632908488715717, 
4, 22.7701443140083, 22.7701443140083, 22.7701443140083, 
4, 42.73727138400365, 42.73727138400365, 47.629505828510204, 
4, 22.309991615151738, 22.309991615151738, 22.309991615151738, 
4, 31.439249000464507, 31.439249000464507, 31.439249000464507, 
4, 32.233789227678784, 32.233789227678784, 33.2973959417037, 
4, 31.56315947167174, 31.56315947167174, 31.56315947167174, 
4, 30.737109212839897, 30.737109212839897, 31.89852205642343, 
4, 32.57711202141248, 32.57711202141248, 34.35138830749196, 
4, 41.13079707087397, 41.13079707087397, 41.2978966149758, 
4, 31.988910154430965, 31.988910154430965, 32.45324786466501, 
4, 42.60251087078375, 42.60251087078375, 46.4394651703274, 
4, 22.16023902809773, 22.16023902809773, 22.16023902809773, 
4, 31.226851504620214, 31.226851504620214, 31.59273453945068, 
4, 21.172915896653457, 21.172915896653457, 21.172915896653457, 
4, 31.547283257673932, 31.547283257673932, 31.547283257673932, 
4, 30.92668275879177, 30.92668275879177, 31.417633770250106, 
4, 41.17879588219619, 41.17879588219619, 41.949846898266316, 
4, 30.322075066780904, 30.322075066780904, 30.871160200727605, 
4, 21.91461184371559, 21.91461184371559, 21.91461184371559, 
4, 31.860682666792854, 31.860682666792854, 32.05931967475084, 
4, 31.125881948268074, 31.125881948268074, 31.24204300163804, 
4, 31.27480508448902, 31.27480508448902, 31.471900435827322, 
4, 42.40145739595049, 42.40145739595049, 42.71808119355209, 
4, 30.941715908977066, 30.941715908977066, 31.740599605139387, 
4, 31.356850851265833, 31.356850851265833, 31.51139836538453, 
4, 42.39406358243741, 42.39406358243741, 44.619217553898196, 
4, 31.320571834989707, 31.320571834989707, 33.68127464879679, 
4, 40.71369624372957, 40.71369624372957, 46.268495124221225, 
4, 32.44332722211515, 32.44332722211515, 33.25191520996917, 
4, 30.87115907079624, 30.87115907079624, 30.87115907079624, 
4, 21.74860006136481, 21.74860006136481, 21.74860006136481, 
4, 31.460650752126675, 31.460650752126675, 31.94513294918827, 
4, 42.77384025443645, 42.77384025443645, 43.203543711384555, 
4, 40.6703756985667, 40.6703756985667, 40.6703756985667, 
4, 30.897698661101153, 30.897698661101153, 31.53488266374683, 
4, 22.03141230519794, 22.03141230519794, 22.03141230519794, 
4, 31.35524003214134, 31.35524003214134, 31.35524003214134, 
5, 31.183022467025946, 31.183022467025946, 35.84855792966074, 
5, 33.946060459337716, 33.946060459337716, 34.616717273338935, 
5, 34.644521474690066, 34.644521474690066, 36.370569337496285, 
5, 40.68548803423587, 40.68548803423587, 44.86248389211989, 
5, 31.024657295550092, 31.024657295550092, 31.024657295550092, 
5, 41.89755012646036, 41.89755012646036, 42.728757730332326, 
5, 30.908082059043103, 30.908082059043103, 30.908082059043103, 
5, 40.91604773499986, 40.91604773499986, 40.91604773499986, 
5, 33.87657652456494, 33.87657652456494, 34.36375678867359, 
5, 31.239940231607584, 31.239940231607584, 31.239940231607584, 
5, 24.018297396183875, 24.018297396183875, 24.018297396183875, 
5, 33.18600556348471, 33.18600556348471, 35.4079554581001, 
5, 41.801746370783235, 41.801746370783235, 44.59153622549249, 
5, 31.47602741035857, 31.47602741035857, 31.47602741035857, 
5, 24.266970091845927, 24.266970091845927, 24.266970091845927, 
5, 42.58530006396564, 42.58530006396564, 47.09723887958181, 
5, 33.02060763309408, 33.02060763309408, 34.63658428912632, 
5, 30.860738220122542, 30.860738220122542, 30.860738220122542, 
5, 33.11824107339777, 33.11824107339777, 33.841697223322434, 
5, 40.82306235954877, 40.82306235954877, 42.46501839560939, 
5, 32.397683947987844, 32.397683947987844, 32.68778305207188, 
5, 40.91443136995953, 40.91443136995953, 43.061699590966896, 
5, 30.66770148773613, 30.66770148773613, 30.66770148773613, 
5, 42.06835490012544, 42.06835490012544, 42.50838494660648, 
5, 41.606156208319184, 41.606156208319184, 41.606156208319184, 
5, 31.846422090519226, 31.846422090519226, 32.001293193428694, 
5, 42.451941916171045, 42.451941916171045, 44.00523563319392, 
5, 31.091745781315808, 31.091745781315808, 31.56796271071022, 
5, 31.116737425172108, 31.116737425172108, 31.116737425172108, 
5, 31.8186390510582, 31.8186390510582, 31.8186390510582, 
5, 31.021927141548538, 31.021927141548538, 31.2425444198161, 
5, 41.23686982294673, 41.23686982294673, 44.50951556234696, 
5, 32.65738844897596, 32.65738844897596, 34.79296287238763, 
5, 27.00537280515483, 27.00537280515483, 27.00537280515483, 
5, 52.596422379729994, 52.596422379729994, 55.548389806991395, 
5, 41.506794467252945, 41.506794467252945, 43.19356798733557, 
5, 43.09369635618164, 43.09369635618164, 43.435549175119675, 
5, 41.04556489118893, 41.04556489118893, 41.04556489118893, 
5, 43.11245902610973, 43.11245902610973, 45.38235543459609, 
5, 31.098056297210178, 31.098056297210178, 31.098056297210178, 
5, 34.3584016074402, 34.3584016074402, 34.408830086466985, 
5, 42.51693743774247, 42.51693743774247, 42.532709265549684, 
5, 21.409269894039944, 21.409269894039944, 21.409269894039944, 
5, 41.278002965185664, 41.278002965185664, 45.86423567830333, 
5, 31.93205118027329, 31.93205118027329, 31.93205118027329, 
5, 32.63364590305392, 32.63364590305392, 33.88246392820923, 
5, 41.69667706286237, 41.69667706286237, 41.932152547429894, 
5, 31.957238661315188, 31.957238661315188, 34.213023670107056, 
5, 30.883370969866064, 30.883370969866064, 32.04004746520789, 
5, 30.561234913860165, 30.561234913860165, 30.561234913860165, 
5, 21.84920055546618, 21.84920055546618, 21.84920055546618, 
5, 31.84618373948259, 31.84618373948259, 32.08295381253268, 
5, 26.664197520318424, 26.664197520318424, 26.664197520318424, 
5, 34.05029464642007, 34.05029464642007, 34.20437843307562, 
5, 30.69970975847882, 30.69970975847882, 30.69970975847882, 
5, 31.443349166231137, 31.443349166231137, 32.31719390483771, 
5, 22.470563823627913, 22.470563823627913, 22.470563823627913, 
5, 34.1836600730827, 34.1836600730827, 34.1836600730827, 
5, 31.790066291624452, 31.790066291624452, 35.23295401725642, 
5, 30.99424790859858, 30.99424790859858, 30.99424790859858, 
5, 31.90214354671074, 31.90214354671074, 32.67805697713753, 
5, 42.3753422131232, 42.3753422131232, 45.20464361711815, 
5, 42.31574711451668, 42.31574711451668, 42.31574711451668, 
5, 32.4151791491128, 32.4151791491128, 32.4151791491128, 
5, 32.62724451061822, 32.62724451061822, 32.62724451061822, 
5, 42.78644495859406, 42.78644495859406, 45.63620369386375, 
5, 30.791132569634787, 30.791132569634787, 30.791132569634787, 
5, 31.232899008345456, 31.232899008345456, 31.914518381365433, 
5, 40.64392429907394, 40.64392429907394, 40.909629297027216, 
5, 51.36587838337403, 51.36587838337403, 52.76448322814956, 
5, 33.88351207217828, 33.88351207217828, 33.88351207217828, 
5, 41.95008227546022, 41.95008227546022, 42.862191294197366, 
5, 32.51544326115716, 32.51544326115716, 32.51544326115716, 
5, 41.77954493374061, 41.77954493374061, 41.77954493374061, 
5, 42.27746961366657, 42.27746961366657, 45.15162248961146, 
5, 43.27967020781309, 43.27967020781309, 46.048382447630054, 
5, 30.752049591879867, 30.752049591879867, 30.796688425677306, 
5, 42.67582746280839, 42.67582746280839, 44.89627086561972, 
5, 30.901685282924532, 30.901685282924532, 30.901685282924532, 
5, 41.01710363953862, 41.01710363953862, 41.267010454717166, 
5, 31.876528606108334, 31.876528606108334, 32.078898523043804, 
5, 31.02344816274548, 31.02344816274548, 31.38898710687937, 
5, 42.48118090038859, 42.48118090038859, 44.131231658114764, 
5, 41.064845315643176, 41.064845315643176, 43.271642890410554, 
5, 31.21283322192673, 31.21283322192673, 31.849388620335098, 
5, 51.82056222539646, 51.82056222539646, 59.738889409175655, 
5, 31.999120101091346, 31.999120101091346, 32.227696535622584, 
5, 42.654699741750285, 42.654699741750285, 45.450684802064956, 
5, 51.51663497804493, 51.51663497804493, 55.390145731667694, 
5, 31.746019003269712, 31.746019003269712, 32.970492496030815, 
5, 32.52395341332988, 32.52395341332988, 33.10691615421124, 
5, 30.856791095228914, 30.856791095228914, 32.013223138535096, 
5, 30.72547324255443, 30.72547324255443, 32.112209076157995, 
5, 42.15308770923111, 42.15308770923111, 42.41575058926577, 
5, 31.289478192390163, 31.289478192390163, 31.412702013364637, 
5, 44.19299850160654, 44.19299850160654, 44.38181917840858, 
5, 32.08865348967319, 32.08865348967319, 32.99882740051381, 
5, 30.64895244037033, 30.64895244037033, 30.64895244037033, 
5, 53.6405976071465, 53.6405976071465, 57.35841516140738, 
5, 31.21345651233094, 31.21345651233094, 31.959102585713133, 
6, 41.58508238139518, 41.58508238139518, 43.69570959939412, 
6, 32.24117373382573, 32.24117373382573, 33.06599309443566, 
6, 41.823370799534615, 41.823370799534615, 48.2678253621119, 
6, 42.59102920768811, 42.59102920768811, 44.993483192337806, 
6, 41.483673582189574, 41.483673582189574, 43.492127491577016, 
6, 41.81288986067631, 41.81288986067631, 45.09862920895213, 
6, 42.01345432731991, 42.01345432731991, 44.6495966027818, 
6, 31.96644280689558, 31.96644280689558, 36.289067867466194, 
6, 31.764938327362458, 31.764938327362458, 32.461759117113395, 
6, 31.364614642365346, 31.364614642365346, 32.27449806183179, 
6, 41.78644057184634, 41.78644057184634, 46.82586333227482, 
6, 42.05368766787861, 42.05368766787861, 42.67800883374983, 
6, 41.89390985168173, 41.89390985168173, 42.08103455547204, 
6, 44.23672935241305, 44.23672935241305, 44.6670805585562, 
6, 42.16667858695728, 42.16667858695728, 43.544767289086934, 
6, 42.20020908960918, 42.20020908960918, 43.081107127489986, 
6, 51.96391290070273, 51.96391290070273, 56.05313470734182, 
6, 31.17041593952427, 31.17041593952427, 34.54491468197337, 
6, 32.26120684557978, 32.26120684557978, 32.39438941706139, 
6, 31.860880466335303, 31.860880466335303, 31.86789778966558, 
6, 41.35564302466541, 41.35564302466541, 41.681924887081045, 
6, 33.94979990099077, 33.94979990099077, 34.784732622923705, 
6, 33.134537543659874, 33.134537543659874, 33.6630426184025, 
6, 30.892067311051516, 30.892067311051516, 31.956373660515954, 
6, 35.76033674381877, 35.76033674381877, 35.76033674381877, 
6, 43.92723317933037, 43.92723317933037, 52.58608486200431, 
6, 41.98810811117307, 41.98810811117307, 43.4136123522828, 
6, 35.42071154567649, 35.42071154567649, 36.438494804879426, 
6, 32.690721056561244, 32.690721056561244, 33.22730739555461, 
6, 41.867729485303684, 41.867729485303684, 43.73068422138702, 
6, 41.7475227647337, 41.7475227647337, 43.93518090082662, 
6, 35.56618435463163, 35.56618435463163, 35.74035784471674, 
6, 40.81199758820921, 40.81199758820921, 42.34906665411718, 
6, 42.77156721743469, 42.77156721743469, 45.28745507403679, 
6, 42.6251935542824, 42.6251935542824, 43.76298170551882, 
6, 41.30359368628737, 41.30359368628737, 44.45058654649391, 
6, 31.753441778192045, 31.753441778192045, 34.61565996886494, 
6, 32.42568674158728, 32.42568674158728, 33.6167568243992, 
6, 31.446449903027194, 31.446449903027194, 36.81557077213495, 
6, 31.820841705402504, 31.820841705402504, 32.01893117920599, 
6, 53.997487560870574, 53.997487560870574, 58.4533653166755, 
6, 31.254827679123864, 31.254827679123864, 31.311035870353813, 
6, 35.14582216961705, 35.14582216961705, 36.36415743772119, 
6, 41.39165698803486, 41.39165698803486, 41.39165698803486, 
6, 36.023666704637236, 36.023666704637236, 36.16640166409504, 
6, 42.39509645246038, 42.39509645246038, 42.9253012341112, 
6, 51.873570686003816, 51.873570686003816, 53.168680788038316, 
