MILP, Tercio, Search
6, 5.741204720957978, 5.741204720958003, 5.741204720958003
6, 7.911913852521346, 11.071348821656658, 11.071348821656658
6, 5.035962078707078, 5.035962078708076, 5.035962078708076
6, 9.411229570260673, 9.411229570260671, 9.411229570260671
6, 5.082517511562355, 5.927054246285821, 5.621090661034806
6, 11.267064526746568, 11.267064527976476, 11.267064527976476
6, 12.288482119375232, 12.288482120704055, 12.288482120704053
6, 9.041702746380887, 9.041702746381013, 9.041702746381013
6, 5.555119969107022, 7.854583404574923, 5.555119969107035
6, 5.559997571843874, 5.559997571843874, 5.559997571843874
6, 5.502392287194415, 5.502392287194414, 5.502392287194414
6, 4.673810047833486, 4.6738100478351665, 4.6738100478351665
6, 6.973816983822159, 6.97381698382216, 6.97381698382216
6, 2.423376892172157, 2.680861335001417, 2.423376892172157
6, 6.162016042300905, 6.162016042300905, 6.162016042300905
6, 4.852537881224638, 5.8866828733421634, 4.852537881224924
6, 7.088134575118258, 8.770261643358426, 7.0881345751204154
6, 6.475322373212238, 6.475322373212306, 6.475322373212306
6, 4.088427976603828, 4.757311682364427, 4.088427977112864
6, 4.49410606027684, 8.13570052732422, 4.49410606027684
6, 3.9485828283171416, 3.9485828283171416, 3.9485828283171416
6, 4.688893176424683, 5.05082040178736, 4.68889317642567
6, 10.757490498173068, 15.770627486927769, 10.757490498177047
6, 5.47337205520711, 5.473372055207173, 5.473372055207173
6, 7.716374287240768, 8.32612164240269, 7.7163742872407735
6, 7.635846152508708, 7.85394563332326, 7.85394563332326
6, 4.256855142801906, 4.256855142801906, 4.256855142801906
6, 5.419997632425509, 5.419997632425515, 5.419997632425515
6, 8.011369004911614, 8.067293577820397, 8.011369004913252
6, 7.816940166354988, 8.701599248426739, 7.816940167236696
6, 7.170395566539085, 7.170395566539364, 7.170395566539364
6, 9.815784373070525, 9.815784373070525, 9.815784373070525
6, 5.818628082377135, 8.319577324040658, 5.818628082380153
6, 4.969683447749703, 5.826045803971859, 4.969683447749703
6, 4.244862314314111, 5.479019619113432, 4.244862314314111
6, 10.83536664593266, 10.83536664593284, 10.83536664593284
6, 4.733783105828347, 4.7337831069752365, 4.7337831069752365
6, 11.042361066477092, 11.042361066477094, 11.042361066477094
6, 5.372226083561352, 5.3722260835613636, 5.3722260835613636
6, 2.433396734004324, 2.4333967340050364, 2.4333967340050364
6, 4.0664799814127015, 5.715553806914274, 4.066479981412702
6, 7.397650838857188, 8.105736316807619, 7.397650838857152
6, 3.608875175732572, 4.926906727588771, 3.608875175732571
6, 9.69174106198441, 9.69174106198882, 9.69174106198882
6, 5.882629269481082, 7.09817974149468, 5.8826292694831075
6, 6.644905997938009, 6.644905997938009, 6.644905997938009
6, 4.19383155187779, 4.193831551877789, 4.193831551877789
6, 6.960799487501741, 6.960799487501749, 6.960799487501749
6, 9.343681783539106, 9.343681783539134, 9.343681783539134
6, 4.073463703933592, 4.073463703933592, 4.073463703933592
6, 6.222498305582034, 6.222498305582033, 6.222498305582033
6, 7.934266088260268, 10.355663479314856, 7.9342660882603315
6, 4.261853769124858, 4.261853769124938, 4.261853769124938
6, 7.671523702581187, 9.634832393405473, 7.671523702583804
6, 10.158239027580322, 11.08775919579942, 10.158239027580471
6, 3.6358140409969963, 4.418557536279906, 3.6358140409970043
6, 7.444775395823893, 7.444775395823892, 7.444775395823892
6, 6.991557448830267, 6.991557448830434, 6.991557448830434
6, 3.5208778519128163, 3.5208778519128305, 3.5208778519128305
6, 4.577471996714916, 4.577471996717151, 4.577471996717151
6, 5.496766652324791, 5.496766652324804, 5.496766652324804
6, 3.7117244533214504, 4.7068534372284745, 3.7117244537926224
6, 8.19934086240227, 8.99047480517577, 8.99047480517577
6, 7.584467028810529, 8.532041967218479, 7.584467028810585
6, 3.9396243982389727, 6.746427900955836, 3.9396243982408112
6, 5.400704907274415, 7.794271408834841, 5.400704907274543
6, 2.6621930436580232, 2.6621930436580232, 2.6621930436580232
6, 5.809600298157636, 5.809600298157717, 5.809600298157717
6, 5.598499221946518, 5.598499221946522, 5.598499221946522
6, 5.856800334883656, 5.856800334883677, 5.856800334883677
6, 5.797563733025101, 5.797563733025101, 5.797563733025101
6, 5.2837498737538064, 5.283749873753828, 5.283749873753828
6, 12.468043088912964, 12.468043160561995, 12.468043160561995
6, 3.8175080239308596, 3.8175080239308596, 3.8175080239308596
6, 5.368883975664603, 6.234735875376759, 6.234735875376758
6, 2.1492358569496237, 2.6430427039239506, 2.149235856949624
6, 3.7963852108273177, 5.855864724372476, 3.7963852108273177
7, 9.155432433455928, 9.592336431814221, 9.155432435845276
7, 5.145864973879444, 5.868122547098319, 5.145864973879729
7, 9.844062112308883, 9.844062113402638, 9.844062113402636
7, 6.872676163542795, 6.872676164330123, 6.872676164330123
7, 5.000729416472257, 6.4615555210381395, 5.000729416472261
7, 7.154536161221083, 7.8759209872140605, 7.154536161221081
7, 6.325753243647041, 7.108443708377063, 6.325753243647089
7, 3.462320658639082, 3.462320658639081, 3.462320658639081
7, 6.566263078347737, 6.566263079104372, 6.566263079104372
7, 4.966487650413299, 9.29570455459804, 5.203729578864976
7, 5.983654879562442, 6.367936429425886, 5.9836548795624696
7, 5.414965818774382, 6.66946519735821, 5.4149658187744745
7, 4.126416454946218, 5.606007915073524, 4.126416454946218
7, 4.036778235613454, 4.0367782356137125, 4.0367782356137125
7, 4.425380906608685, 4.425380906608685, 4.425380906608685
7, 2.975101297568288, 2.975101297568295, 2.975101297568295
7, 7.096947851208438, 9.289411816018468, 7.096947852021508
7, 5.967924286334283, 5.967924286334283, 5.967924286334283
7, 6.349336110834782, 7.573258538714292, 6.349336110834896
7, 12.444878985095118, 13.265025494160337, 13.265025494160337
7, 4.809733941850628, 6.196339096027158, 4.809733941850631
7, 4.49768885274532, 4.49768885274532, 4.49768885274532
7, 6.123336567707623, 6.123336567707641, 6.123336567707641
7, 6.159796767595939, 7.2785833290999555, 6.159796767597831
7, 4.71009232255248, 4.71009232255248, 4.71009232255248
7, 9.120799042841785, 10.378447555552858, 9.120799042841757
7, 6.656891277804222, 7.707287400325769, 6.656891278569917
7, 16.021266700000613, 18.78245005638889, 16.021266701702856
7, 6.451299907084569, 7.629787070057552, 6.451299907084621
7, 4.1604688475508445, 4.160468847550835, 4.160468847550835
7, 12.803936262269506, 12.803936262281091, 12.803936262281091
7, 5.455885558864605, 5.455885558864605, 5.455885558864605
7, 5.1134639916210345, 5.1134639916210345, 5.1134639916210345
7, 7.833457659224463, 8.50775784554168, 7.833457659224475
7, 7.1065674517784645, 9.459376411084651, 7.835323763702856
7, 10.856911793902333, 11.758502426532695, 10.856911793902333
7, 6.158512896451707, 6.15851289645184, 6.15851289645184
7, 10.298060830795983, 13.135334816826417, 10.298060833211952
7, 4.168151956399661, 4.168151956399661, 4.168151956399661
7, 6.161015741044922, 6.161015741044941, 6.161015741044941
7, 4.757604393204022, 4.757604393779969, 4.757604393779969
7, 12.986372959439022, 17.984642367813702, 12.986372959439024
7, 6.859126613306561, 6.859126613306662, 6.859126613306662
7, 4.809625756353733, 7.288110151353343, 4.809625756353732
7, 13.461062138485822, 13.487953375520561, 13.461062138485822
7, 5.28404351347298, 7.144817503919157, 5.284043513472969
7, 4.055497256311017, 6.532146722836115, 4.0554972563110745
7, 11.30773559210181, 13.61026471707661, 11.3077355921018
7, 3.9620853332015034, 5.363644158389333, 3.9620853336977113
7, 11.405900526366956, 11.405900526367038, 11.405900526367034
7, 5.726726697187095, 7.341866011096508, 5.8894970074833575
7, 7.104631281161348, 8.576102221963582, 7.1046312811613666
7, 10.272328901327196, 10.59206923743349, 10.27232890390553
7, 8.200795648556566, 10.911924619283308, 8.200795648556664
7, 5.793143239072888, 5.793143239072888, 5.793143239072888
7, 5.603776326156387, 6.567536649559098, 5.603776326156371
7, 3.740555486859433, 3.740555486859433, 3.740555486859433
7, 14.00292118150668, 14.738715367485732, 14.002921183007032
7, 5.046282008746882, 5.046282008746882, 5.046282008746882
7, 10.088005790488003, 10.088005791602646, 10.088005791602644
7, 6.373786091855596, 9.572056571497157, 9.572056571497157
7, 5.517420802128808, 5.517420802128823, 5.517420802128823
7, 6.558898427082356, 9.906645407487106, 6.877149157865552
7, 9.160304721503058, 9.160304721503357, 9.160304721503357
7, 7.1642059435150625, 7.164205943515334, 7.164205943515334
7, 4.040927752948969, 4.040927752948984, 4.040927752948984
7, 3.844175587645944, 3.8441755876459522, 3.8441755876459522
7, 6.688237793371553, 6.688237793371556, 6.688237793371556
7, 5.460054684128918, 9.086589945684489, 5.460054684774926
7, 4.72268304481113, 4.722683044811147, 4.722683044811147
7, 4.33454810252498, 5.6305744896082555, 4.334548102524938
7, 7.490656496298679, 9.518297889516678, 7.490656497147802
7, 6.807447106367709, 6.807447106367709, 6.807447106367709
7, 3.426908219382542, 4.488603253968575, 3.4269082193825424
7, 5.731735133021628, 5.73173513302163, 5.73173513302163
7, 6.591456085472622, 6.591456085472631, 6.591456085472631
7, 4.062990005226113, 4.062990005732414, 4.062990005732414
7, 6.064603372315498, 6.064603372315519, 6.064603372315519
7, 8.977876027619322, 11.547240869156857, 11.547240869156857
7, 8.396872652537626, 8.396872653477313, 8.396872653477313
7, 4.333365731050193, 4.333365731050193, 4.333365731050193
7, 6.6587647037176, 7.498461749544599, 6.973024132949233
7, 7.149909649656464, 7.149909649656507, 7.149909649656507
7, 4.830310439439679, 4.8303104400227195, 4.8303104400227195
7, 11.978478939291035, 11.978478939291033, 11.978478939291033
7, 5.525847199938211, 5.525847199938233, 5.525847199938233
7, 5.71669553886421, 5.71669553886446, 5.71669553886446
7, 5.801017567817449, 6.635179074279789, 5.801017568497556
7, 4.606159551553781, 4.6061595515537785, 4.6061595515537785
7, 8.603462790306619, 8.603462790306619, 8.603462790306619
7, 10.68368745068184, 10.683687450682221, 10.683687450682221
7, 6.259613322580429, 7.794774007470426, 6.259613322580428
7, 11.166671457837776, 11.1666714578513, 11.1666714578513
7, 5.4305925820442, 5.981625233080929, 5.430592582044199
7, 4.847835910439203, 6.837807482985854, 4.8478359110239975
7, 9.345810515768681, 9.345810515768754, 9.345810515768754
7, 6.662730455863052, 8.076197023869597, 8.076197023869597
7, 11.197146776058936, 12.648977570463783, 11.197146777288491
7, 6.956251580600312, 8.510751706377942, 8.510751706377942
7, 4.1895502178319965, 4.1895502178319965, 4.1895502178319965
8, 4.554331686239349, 4.554331686796028, 4.554331686796028
8, 8.51824385170323, 12.913904950772853, 9.178434730177774
8, 8.289748905815149, 8.289748905815149, 8.289748905815149
8, 8.354962781670123, 8.354962781670125, 8.354962781670125
8, 5.963187414400727, 5.963187414400727, 5.963187414400727
8, 6.554854301816733, 6.554854301816739, 6.554854301816739
8, 6.329299274564736, 11.058531220462934, 6.990193621883163
8, 13.998606494037993, 13.99860649553784, 13.998606495537839
8, 7.564788633461532, 8.804869404401723, 7.5647886334615375
8, 3.1103368616762674, 3.8284011715439044, 3.1103368616762674
8, 5.381202020458968, 5.381202020458955, 5.381202020458955
8, 6.131627654726669, 6.131627655439889, 6.131627655439889
8, 8.029970821451721, 8.029970821451807, 8.029970821451807
8, 12.61989712502842, 13.648334127951374, 12.619897125028432
8, 5.186515655730665, 7.210284248288936, 7.210284248288936
8, 3.0979996070253915, 3.097999607025388, 3.0979996070253875
8, 5.390854421699419, 5.390854421699462, 5.390854421699462
8, 12.296235039573123, 15.720631054818565, 12.296235040902864
8, 5.703033313983477, 5.703033313983477, 5.703033313983477
8, 10.639642839740226, 10.639642839740224, 10.639642839740224
8, 5.60039699178797, 5.6003969917891245, 5.6003969917891245
8, 4.909617607204835, 4.909617607204854, 4.909617607204854
8, 10.015572650205867, 10.015572650205865, 10.015572650205865
8, 6.486917873785693, 9.6775862144803, 6.486917873785689
8, 15.2650352015711, 19.110373076068413, 16.53351840444237
8, 6.933497520856028, 10.16038816428976, 7.194455834789702
8, 4.2372180112102, 4.237218011210203, 4.237218011210203
8, 9.797119992304948, 9.797119993395187, 9.797119993395183
8, 16.065404988149993, 16.06540503010776, 16.06540503010776
8, 10.600560700126817, 10.60056070129219, 10.60056070129219
8, 5.660908825218183, 5.660908825884285, 5.660908825884285
8, 10.14567404768659, 10.145674048801231, 10.145674048801231
8, 4.496243348880602, 4.496243349430271, 4.496243349430271
8, 7.464877699565887, 7.4648777004123765, 7.4648777004123765
8, 6.889498926454925, 11.608218625525328, 6.889498927243874
8, 7.168258462572233, 7.168258463391151, 7.168258463391151
8, 7.52848679195783, 7.528486792810842, 7.528486792810842
8, 9.920428057119707, 9.920428057119953, 9.920428057119953
8, 8.267649221196491, 10.6129359512381, 8.267649221198232
8, 7.072226321652867, 7.072226321652872, 7.072226321652872
8, 7.728852722345421, 9.34281675529384, 7.7288527223454215
8, 10.751904363335768, 11.257958076146203, 10.751904363335857
8, 7.471399730058705, 10.333500277781884, 8.438361440645316
8, 5.395963559290884, 5.3959635592909, 5.3959635592909
8, 11.94237100016478, 13.069241872950467, 11.94237100353834
8, 6.794960621964582, 6.794960621964644, 6.794960621964644
8, 6.263842027654094, 6.263842027654094, 6.263842027654094
8, 10.213672701816305, 10.213672702937673, 10.213672702937671
8, 7.71594118393245, 8.811816604753956, 8.811816604753956
8, 4.807827735196442, 5.821683257999544, 5.821683257999544
8, 5.758078276136939, 5.758078276136939, 5.758078276136939
8, 11.427200632405555, 15.136445427853758, 11.427200632411868
8, 5.639531890467871, 8.030996676698956, 5.639531890467871
8, 4.976350122632494, 4.976350123230128, 4.976350123230128
8, 12.539185506558727, 12.539185506558743, 12.539185506558741
8, 5.6778767336204226, 5.677876733620422, 5.677876733620422
8, 13.800583769267826, 13.800583770748268, 13.800583770748268
8, 6.672702362854536, 6.672702362854579, 6.672702362854579
8, 7.833148588468824, 7.833148588468825, 7.833148588468825
8, 8.318770495497885, 9.634332819996857, 9.19057629743201
8, 9.825105656575651, 15.753050419600836, 9.825105656579076
8, 13.416562621473318, 13.915396177023457, 13.915396177023457
8, 10.690163799707324, 11.176393975999416, 10.690163799711872
8, 13.29161563463308, 14.029508454161972, 13.291615634633079
8, 9.61794702585041, 15.965287362319074, 9.617947025853972
8, 5.545235564511501, 5.54523556451159, 5.54523556451159
8, 6.96856826639117, 6.96856826639117, 6.96856826639117
8, 7.247756927609425, 8.315385460588592, 8.315385460588592
8, 7.727442079439548, 10.167166933956747, 7.727442079439546
8, 6.143816330629615, 6.143816330629615, 6.143816330629615
8, 6.233895096062401, 6.233895096785801, 6.233895096785801
8, 5.964700273127252, 6.397836639224439, 5.964700273823736
